Id	Description	CharModelID	Name	Sex	NpcType	Level	AttackType	AttackDisType	SkillstrategyIndex	MaxHP	MaxMP	MaxXP	PDefense	PAttack	MDefense	MAttack	Hit	Dodge	Critical	DeCritical	Strike	Ductical	CritiAdd	CritiMis	AttackTime	MoveSpeed	Camp	PathRadius	AlertRadius	IsRanbdMove	RandMoveDis	CorpseTime	ReviveTime	DialogID	DialogRadius	DropItemId	Exp	IsAttackFly	BornEffctID	DieEffectID	RampType	EnhanceID	BelongType	CombatNPC	MissionNpcFlag
844	废弃	204	三级聚宝盆	1	2	30	0	0	-1	75294720	100	0	434	3951	434	0	11784	488	3097	-4276	0	0	0	0	1200	0	2	12	5	0	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	0	0
845	废弃	205	四级聚宝盆	1	2	30	0	0	-1	75294720	100	0	434	3951	434	0	11784	488	3097	-4276	0	0	0	0	1200	0	2	12	5	0	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	0	0
846	废弃	206	五级聚宝盆	1	2	30	0	0	-1	75294720	100	0	434	3951	434	0	11784	488	3097	-4276	0	0	0	0	1200	0	2	12	5	0	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	0	0
847	世界BOSS	250	天山童姥	1	2	1	0	0	14	80001000	100	0	1509	20147	1509	0	11717	690	3055	248	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	100	1	-1	-1	2	-1	2	1	0
848	结婚功能 - 司仪 - 结婚	10	司仪	0	0	1	0	0	0	200	100	0	20	85	0	85	10000	0	5000	0	0	0	0	0	1200	0	1	0	0	0	0	3000	2000	10	2	-1	100	1	-1	-1	-1	-1	2	0	0
849	结婚功能 - 媒婆 - 离婚	297	媒婆	0	0	1	0	0	0	200	100	0	20	85	0	85	10000	0	5000	0	0	0	0	0	1200	0	1	0	0	0	0	3000	2000	69	2	-1	100	1	-1	-1	-1	-1	2	0	0
850	结婚功能 - 打牌子	10		0	0	1	0	0	0	200	100	0	20	85	0	85	10000	0	5000	0	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	10	2	-1	100	1	-1	-1	-1	-1	2	0	0
851	结婚功能 - 新郎坐骑	10		0	0	1	0	0	0	200	100	0	20	85	0	85	10000	0	5000	0	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	10	2	-1	100	1	-1	-1	-1	-1	2	0	0
852	结婚功能 - 马车	10		0	0	1	0	0	0	200	100	0	20	85	0	85	10000	0	5000	0	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	10	2	-1	100	1	-1	-1	-1	-1	2	0	0
853	结婚功能 - 锣鼓队成员	10		0	0	1	0	0	0	200	100	0	20	85	0	85	10000	0	5000	0	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	10	2	-1	100	1	-1	-1	-1	-1	2	0	0
854	燕子坞—刷出怪	62	包不同	0	0	30	0	0	0	58024	0	0	471	1528	471	1528	10561	-1276	2281	-675	0	0	0	0	1200	375	8	12	40	0	0	3000	2000	-1	2	-1	100	1	-1	-1	-1	-1	2	0	0
855	苍山—刷出怪究极版	81	鸠摩智	0	2	25	1	0	0	408020	0	0	3420	1124	3420	1124	10487	-1451	2223	-745	0	0	0	0	1200	375	3	12	5	0	0	3000	2000	-1	2	-1	270	1	-1	-1	-1	-1	2	1	0
856	雁门关副本	36	遇袭者	0	0	1	0	0	0	200	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	2	12	5	0	0	3000	2000	-1	2	-1	100	1	-1	-1	-1	-1	2	1	0
857	少室山-普通-小怪1	179	江湖宵小	0	0	70	0	0	0	1805103	100	0	4836	20587	4836	20587	12412	2965	3976	1355	0	0	0	0	1200	375	3	200	200	0	0	3000	2000	-1	-1	1235	1502	1	-1	-1	-1	-1	2	1	0
858	少室山-困难-小怪1	179	江湖宵小	0	0	80	0	0	0	2905873	100	0	8002	34013	8002	34013	14350	7096	5686	3412	0	0	0	0	1200	375	3	200	200	0	0	3000	2000	-1	-1	1236	1697	1	-1	-1	-1	-1	2	1	0
859	少室山-挑战-小怪1	179	江湖宵小	0	0	90	0	0	0	4099137	100	0	11512	48774	11512	48774	16749	12217	7800	5961	0	0	0	0	1200	375	3	200	200	0	0	3000	2000	-1	-1	1237	1892	1	-1	-1	-1	-1	2	1	0
860	少室山-普通-小怪2	114	明王随从	0	0	70	0	0	0	1805103	100	0	4836	20587	4836	20587	12412	2965	3976	1355	0	0	0	0	1200	375	3	200	200	0	0	3000	2000	-1	-1	1235	1502	1	-1	-1	-1	-1	2	1	0
861	少室山-困难-小怪2	114	明王随从	0	0	80	0	0	0	2905873	100	0	8002	34013	8002	34013	14350	7096	5686	3412	0	0	0	0	1200	375	3	200	200	0	0	3000	2000	-1	-1	1236	1697	1	-1	-1	-1	-1	2	1	0
862	少室山-挑战-小怪2	114	明王随从	0	0	90	0	0	0	4099137	100	0	11512	48774	11512	48774	16749	12217	7800	5961	0	0	0	0	1200	375	3	200	200	0	0	3000	2000	-1	-1	1237	1892	1	-1	-1	-1	-1	2	1	0
863	少室山-普通-精英怪1	118	丐帮叛徒	0	1	70	0	0	0	1929964	100	0	5177	22064	5177	22064	12573	3312	4118	1526	0	0	0	0	1200	375	3	200	200	0	0	3000	2000	-1	-1	1235	1502	1	-1	-1	-1	-1	2	1	0
864	少室山-困难-精英怪1	118	丐帮叛徒	0	1	80	0	0	0	3096198	100	0	8525	36281	8525	36281	14661	7765	5962	3746	0	0	0	0	1200	375	3	200	200	0	0	3000	2000	-1	-1	1236	1697	1	-1	-1	-1	-1	2	1	0
865	少室山-挑战-精英怪1	118	丐帮叛徒	0	1	90	0	0	0	4222924	100	0	11878	50299	11878	50299	17018	12793	8037	6245	0	0	0	0	1200	375	3	200	200	0	0	3000	2000	-1	-1	1237	1892	1	-1	-1	-1	-1	2	1	0
866	少室山-普通-精英怪2	86	星宿弟子	0	1	70	1	1	0	1929964	100	0	5177	22064	5177	22064	12573	3312	4118	1526	0	0	0	0	1200	375	3	200	200	0	0	3000	2000	-1	-1	1235	1502	1	-1	-1	-1	-1	2	1	0
867	少室山-困难-精英怪2	86	星宿弟子	0	1	80	1	1	0	3096198	100	0	8525	36281	8525	36281	14661	7765	5962	3746	0	0	0	0	1200	375	3	200	200	0	0	3000	2000	-1	-1	1236	1697	1	-1	-1	-1	-1	2	1	0
868	少室山-挑战-精英怪2	86	星宿弟子	0	1	90	1	1	0	4222924	100	0	11878	50299	11878	50299	17018	12793	8037	6245	0	0	0	0	1200	375	3	200	200	0	0	3000	2000	-1	-1	1237	1892	1	-1	-1	-1	-1	2	1	0
869	少室山-普通-精英怪3	114	明王随从	0	1	70	0	0	0	1929964	100	0	5177	22064	5177	22064	12573	3312	4118	1526	0	0	0	0	1200	375	3	200	200	0	0	3000	2000	-1	-1	1235	1502	1	-1	-1	-1	-1	2	1	0
870	少室山-困难-精英怪3	114	明王随从	0	1	80	0	0	0	3096198	100	0	8525	36281	8525	36281	14661	7765	5962	3746	0	0	0	0	1200	375	3	200	200	0	0	3000	2000	-1	-1	1236	1697	1	-1	-1	-1	-1	2	1	0
871	少室山-挑战-精英怪3	114	明王随从	0	1	90	0	0	0	4222924	100	0	11878	50299	11878	50299	17018	12793	8037	6245	0	0	0	0	1200	375	3	200	200	0	0	3000	2000	-1	-1	1237	1892	1	-1	-1	-1	-1	2	1	0
872	少室山-普通-精英怪4	168	一品堂高手	0	1	70	0	0	0	1929964	100	0	5177	22064	5177	22064	12573	3312	4118	1526	0	0	0	0	1200	375	3	200	200	0	0	3000	2000	-1	-1	1235	1502	1	-1	-1	-1	-1	2	1	0
873	少室山-困难-精英怪4	168	一品堂高手	0	1	80	0	0	0	3096198	100	0	8525	36281	8525	36281	14661	7765	5962	3746	0	0	0	0	1200	375	3	200	200	0	0	3000	2000	-1	-1	1236	1697	1	-1	-1	-1	-1	2	1	0
874	少室山-挑战-精英怪4	168	一品堂高手	0	1	90	0	0	0	4222924	100	0	11878	50299	11878	50299	17018	12793	8037	6245	0	0	0	0	1200	375	3	200	200	0	0	3000	2000	-1	-1	1237	1892	1	-1	-1	-1	-1	2	1	0
875	少室山-普通-精英怪5	133	番邦探子	0	1	70	0	0	0	1929964	100	0	5177	22064	5177	22064	12573	3312	4118	1526	0	0	0	0	1200	375	3	200	200	0	0	3000	2000	-1	-1	1235	1502	1	-1	-1	-1	-1	2	1	0
876	少室山-困难-精英怪5	133	番邦探子	0	1	80	0	0	0	3096198	100	0	8525	36281	8525	36281	14661	7765	5962	3746	0	0	0	0	1200	375	3	200	200	0	0	3000	2000	-1	-1	1236	1697	1	-1	-1	-1	-1	2	1	0
877	少室山-挑战-精英怪5	133	番邦探子	0	1	90	0	0	0	4222924	100	0	11878	50299	11878	50299	17018	12793	8037	6245	0	0	0	0	1200	375	3	200	200	0	0	3000	2000	-1	-1	1237	1892	1	-1	-1	-1	-1	2	1	0
878	少室山-普通-游坦之	293	游坦之	0	2	70	0	0	22	9821149	100	0	5898	32332	5898	32332	13200	4640	4674	2190	0	0	0	0	1200	500	3	200	200	0	0	3000	2000	-1	-1	1251	6930	1	-1	-1	-1	-1	2	1	0
879	少室山-困难-游坦之	293	游坦之	0	2	80	0	0	22	14711902	100	0	8933	49140	8933	49140	15038	8559	6295	4141	0	0	0	0	1200	500	3	200	200	0	0	3000	2000	-1	-1	1252	7830	1	-1	-1	-1	-1	2	1	0
880	少室山-挑战-游坦之	293	游坦之	0	2	90	0	0	22	19878013	100	0	12203	67125	12203	67125	17245	13271	8238	6487	0	0	0	0	1200	500	3	200	200	0	0	3000	2000	-1	-1	1253	8730	1	-1	-1	-1	-1	2	1	0
881	少室山-普通-丁春秋	295	丁春秋	0	2	70	1	1	23	9821149	100	0	5898	32332	5898	32332	13200	4640	4674	2190	0	0	0	0	1200	500	3	200	200	0	0	3000	2000	-1	-1	1254	6930	1	-1	-1	-1	-1	2	1	0
882	少室山-困难-丁春秋	295	丁春秋	0	2	80	1	1	23	14711902	100	0	8933	49140	8933	49140	15038	8559	6295	4141	0	0	0	0	1200	500	3	200	200	0	0	3000	2000	-1	-1	1255	7830	1	-1	-1	-1	-1	2	1	0
883	少室山-挑战-丁春秋	295	丁春秋	0	2	90	1	1	23	19878013	100	0	12203	67125	12203	67125	17245	13271	8238	6487	0	0	0	0	1200	500	3	200	200	0	0	3000	2000	-1	-1	1256	8730	1	-1	-1	-1	-1	2	1	0
884	少室山-普通-鸠摩智	294	鸠摩智	0	2	70	0	1	24	9821149	100	0	5898	32332	5898	32332	13200	4640	4674	2190	0	0	0	0	1200	0	3	200	200	0	0	3000	2000	-1	-1	1257	6930	1	-1	-1	-1	-1	2	1	0
885	少室山-困难-鸠摩智	294	鸠摩智	0	2	80	0	1	24	14711902	100	0	8933	49140	8933	49140	15038	8559	6295	4141	0	0	0	0	1200	0	3	200	200	0	0	3000	2000	-1	-1	1258	7830	1	-1	-1	-1	-1	2	1	0
886	少室山-挑战-鸠摩智	294	鸠摩智	0	2	90	0	1	24	19878013	100	0	12203	67125	12203	67125	17245	13271	8238	6487	0	0	0	0	1200	0	3	200	200	0	0	3000	2000	-1	-1	1259	8730	1	-1	-1	-1	-1	2	1	0
887	少室山-困难-慕容博	291	慕容博	0	2	80	1	1	25	9821149	100	0	5898	32332	5898	32332	13200	4640	4674	2190	0	0	0	0	1200	500	3	200	200	0	0	3000	2000	-1	-1	1260	7830	1	-1	-1	-1	-1	2	1	0
888	少室山-挑战-慕容博	291	慕容博	0	2	90	1	1	25	14711902	100	0	8933	49140	8933	49140	15038	8559	6295	4141	0	0	0	0	1200	500	3	200	200	0	0	3000	2000	-1	-1	1261	8730	1	-1	-1	-1	-1	2	1	0
889	少室山-挑战-萧远山	292	萧远山	0	2	90	0	0	26	19878013	100	0	12203	67125	12203	67125	17245	13271	8238	6487	0	0	0	0	1200	500	3	200	200	0	0	3000	2000	-1	-1	1262	8730	1	-1	-1	-1	-1	2	1	0
890	少室山-普通-技能召唤	114	明王召唤	0	0	70	0	0	-1	1805103	100	0	4836	20587	4836	20587	12412	2965	3976	1355	0	0	0	0	1200	50	3	200	0	0	0	3000	2000	-1	-1	-1	1502	1	-1	-1	-1	-1	2	1	0
891	少室山-困难-技能召唤	114	明王召唤	0	0	80	0	0	-1	2905873	100	0	8002	34013	8002	34013	14350	7096	5686	3412	0	0	0	0	1200	50	3	200	0	0	0	3000	2000	-1	-1	-1	1697	1	-1	-1	-1	-1	2	1	0
892	少室山-挑战-技能召唤	114	明王召唤	0	0	90	0	0	-1	4099137	100	0	11512	48774	11512	48774	16749	12217	7800	5961	0	0	0	0	1200	50	3	200	0	0	0	3000	2000	-1	-1	-1	1892	1	-1	-1	-1	-1	2	1	0
893	少室山-普通-技能召唤2	168	一品堂高手	0	0	70	0	0	0	1805103	100	0	4836	20587	4836	20587	12412	2965	3976	1355	0	0	0	0	1200	375	3	200	200	0	0	3000	2000	-1	-1	-1	1502	1	-1	-1	-1	-1	2	1	0
894	少室山-困难-技能召唤2	168	一品堂高手	0	0	80	0	0	0	2905873	100	0	8002	34013	8002	34013	14350	7096	5686	3412	0	0	0	0	1200	375	3	200	200	0	0	3000	2000	-1	-1	-1	1697	1	-1	-1	-1	-1	2	1	0
895	少室山-挑战-技能召唤2	168	一品堂高手	0	0	90	0	0	0	4099137	100	0	11512	48774	11512	48774	16749	12217	7800	5961	0	0	0	0	1200	375	3	200	200	0	0	3000	2000	-1	-1	-1	1892	1	-1	-1	-1	-1	2	1	0
896	江湖名人录	0	司马玉英	0	0	1	0	0	0	2500	100	30	17	45	0	0	10000	1000	5000	0	0	0	0	0	1200	375	0	0	0	0	0	3000	2000	-1	2	-1	30	1	-1	-1	-1	-1	2	0	0
897	江湖名人录	1	南宫燕	1	0	1	0	0	0	500	100	0	10	100	0	0	10000	0	5000	0	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	-1	2	-1	30	1	-1	-1	-1	-1	2	0	0
898	江湖名人录	2	欧阳云飞	0	0	1	0	0	0	800	100	0	10	32	0	0	10000	0	2000	0	0	0	0	0	1200	375	0	12	5	1	2	3000	2000	-1	2	-1	30	1	-1	-1	-1	-1	2	0	0
899	江湖名人录	3	上官婉儿	1	0	1	0	0	0	800	100	0	10	32	0	0	10000	0	3000	0	0	0	0	0	1200	375	0	12	5	1	2	3000	2000	-1	2	-1	30	1	-1	-1	-1	-1	2	0	0
900	怒海锄奸简单小怪	59	奸细	1	0	1	0	0	0	400	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	2	520	0	-1	-1	-1	70	2	1	0
901	怒海锄奸简单BOSS	87	奸细头目	1	2	1	0	0	0	12000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	109	520	1	-1	-1	-1	71	2	1	0
902	怒海锄奸困难小怪	59	奸细	1	0	1	0	0	0	400	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	2	526	0	-1	-1	-1	72	2	1	0
903	怒海锄奸困难BOSS	87	奸细头目	1	2	1	0	0	0	12000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	110	526	1	-1	-1	-1	73	2	1	0
904	怒海锄奸挑战小怪	59	奸细	1	0	1	0	0	0	400	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	2	1026	0	-1	-1	-1	74	2	1	0
905	怒海锄奸挑战BOSS	87	奸细头目	1	2	1	0	0	0	12000	100	0	20	850	0	850	10000	0	3000	0	0	0	0	0	1200	375	3	12	5	0	2	3000	2000	-1	2	111	1026	1	-1	-1	-1	75	2	1	0
906	琅嬛福地-小怪	329	伏地武士	0	0	90	0	0	0	209478	8525	0	9160	15294	9160	15294	13221	3109	6476	2983	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	11	552	1	-1	-1	-1	-1	2	1	0
907	琅嬛福地-小怪	306	巫灵	1	0	90	1	1	0	209478	8525	0	9160	15294	9160	15294	13221	3109	6476	2983	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	11	552	1	-1	-1	-1	-1	2	1	0
908	琅嬛福地-小怪	307	灵兽	0	0	90	0	0	0	209478	8525	0	9160	15294	9160	15294	13221	3109	6476	2983	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	11	552	1	-1	-1	-1	-1	2	0	0
909	苏州-黑市商人	14	黑市商人	0	0	1	0	0	0	200	100	0	20	85	0	85	10000	0	5000	0	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	70	2	-1	100	1	-1	-1	-1	-1	2	0	0
910	苏州-仓库商人	31	仓库	0	0	1	0	0	0	200	100	0	20	85	0	85	10000	0	5000	0	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	24	2	-1	100	1	-1	-1	-1	-1	2	0	0
911	洱海-黑市商人	14	黑市商人	0	0	1	0	0	0	200	100	0	20	85	0	85	10000	0	5000	0	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	71	2	-1	100	1	-1	-1	-1	-1	2	0	0
912	帮会日常活动BOSS1级	202	聚宝盆	1	2	35	0	0	-1	54115000	100	0	1002	4375	1002	0	11784	488	3097	-4276	0	0	0	0	1200	0	2	12	5	0	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	0	0
913	帮会日常活动BOSS2级	202	聚宝盆	1	2	35	0	0	-1	88452000	100	0	1002	4375	1002	0	11784	488	3097	-4276	0	0	0	0	1200	0	2	12	5	0	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	0	0
914	帮会日常活动BOSS3级	202	聚宝盆	1	2	35	0	0	-1	122790000	100	0	1002	4375	1002	0	11784	488	3097	-4276	0	0	0	0	1200	0	2	12	5	0	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	0	0
915	帮会日常活动BOSS4级	202	聚宝盆	1	2	35	0	0	-1	157127000	100	0	1002	4375	1002	0	11784	488	3097	-4276	0	0	0	0	1200	0	2	12	5	0	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	0	0
916	帮会日常活动BOSS5级	203	聚宝盆	1	2	35	0	0	-1	191464000	100	0	1002	4375	1002	0	11784	488	3097	-4276	0	0	0	0	1200	0	2	12	5	0	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	0	0
917	帮会日常活动BOSS6级	203	聚宝盆	1	2	35	0	0	-1	225801000	100	0	1002	4375	1002	0	11784	488	3097	-4276	0	0	0	0	1200	0	2	12	5	0	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	0	0
918	帮会日常活动BOSS7级	203	聚宝盆	1	2	35	0	0	-1	260139000	100	0	1002	4375	1002	0	11784	488	3097	-4276	0	0	0	0	1200	0	2	12	5	0	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	0	0
919	帮会日常活动BOSS8级	203	聚宝盆	1	2	35	0	0	-1	294476000	100	0	1002	4375	1002	0	11784	488	3097	-4276	0	0	0	0	1200	0	2	12	5	0	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	0	0
920	帮会日常活动BOSS9级	204	聚宝盆	1	2	35	0	0	-1	393299000	100	0	1002	4375	1002	0	11784	488	3097	-4276	0	0	0	0	1200	0	2	12	5	0	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	0	0
921	帮会日常活动BOSS10级	204	聚宝盆	1	2	35	0	0	-1	420768000	100	0	1002	4375	1002	0	11784	488	3097	-4276	0	0	0	0	1200	0	2	12	5	0	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	0	0
922	帮会日常活动BOSS11级	204	聚宝盆	1	2	35	0	0	-1	492121000	100	0	1002	4375	1002	0	11784	488	3097	-4276	0	0	0	0	1200	0	2	12	5	0	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	0	0
923	帮会日常活动BOSS12级	204	聚宝盆	1	2	35	0	0	-1	560384000	100	0	1002	4375	1002	0	11784	488	3097	-4276	0	0	0	0	1200	0	2	12	5	0	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	0	0
924	帮会日常活动BOSS13级	205	聚宝盆	1	2	35	0	0	-1	589914000	100	0	1002	4375	1002	0	11784	488	3097	-4276	0	0	0	0	1200	0	2	12	5	0	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	0	0
925	帮会日常活动BOSS14级	205	聚宝盆	1	2	35	0	0	-1	688737000	100	0	1002	4375	1002	0	11784	488	3097	-4276	0	0	0	0	1200	0	2	12	5	0	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	0	0
926	帮会日常活动BOSS15级	205	聚宝盆	1	2	35	0	0	-1	746835000	100	0	1002	4375	1002	0	11784	488	3097	-4276	0	0	0	0	1200	0	2	12	5	0	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	0	0
927	帮会日常活动BOSS16级	205	聚宝盆	1	2	35	0	0	-1	787628000	100	0	1002	4375	1002	0	11784	488	3097	-4276	0	0	0	0	1200	0	2	12	5	0	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	0	0
928	帮会日常活动BOSS17级	206	聚宝盆	1	2	35	0	0	-1	841606000	100	0	1002	4375	1002	0	11784	488	3097	-4276	0	0	0	0	1200	0	2	12	5	0	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	0	0
929	帮会日常活动BOSS18级	206	聚宝盆	1	2	35	0	0	-1	885420000	100	0	1002	4375	1002	0	11784	488	3097	-4276	0	0	0	0	1200	0	2	12	5	0	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	0	0
930	帮会日常活动BOSS19级	206	聚宝盆	1	2	35	0	0	-1	934317000	100	0	1002	4375	1002	0	11784	488	3097	-4276	0	0	0	0	1200	0	2	12	5	0	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	0	0
931	帮会日常活动BOSS20级	206	聚宝盆	1	2	35	0	0	-1	981153000	100	0	1002	4375	1002	0	11784	488	3097	-4276	0	0	0	0	1200	0	2	12	5	0	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	0	0
932	帮会日常活动BOSS21级	206	聚宝盆	1	2	35	0	0	-1	994407000	100	0	1002	4375	1002	0	11784	488	3097	-4276	0	0	0	0	1200	0	2	12	5	0	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	0	0
933	结婚功能 - 迎宾 - 巡游	297	迎宾	0	0	1	0	0	0	200	100	0	20	85	0	85	10000	0	5000	0	0	0	0	0	1200	0	1	0	0	0	0	3000	2000	72	2	-1	100	1	-1	-1	-1	-1	2	0	0
934	结婚功能 - 花车 - 巡游	346		0	0	1	0	0	0	200	100	0	20	85	0	85	10000	0	5000	0	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	-1	2	-1	100	1	-1	-1	-1	-1	2	0	0
935	结婚功能 - 随从 - 巡游	347		0	0	1	0	0	0	200	100	0	20	85	0	85	10000	0	5000	0	0	0	0	0	1200	375	1	0	0	0	0	3000	2000	-1	2	-1	100	1	-1	-1	-1	-1	2	0	0
936	珍珑棋局副本（周末）-单人-简单	359	琉璃棋子	1	0	20	0	0	-1	6352	0	0	275	275	1028	275	10445	-2002	2342	-557	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	130	100	0	-1	-1	-1	52	2	1	0
937	珍珑棋局副本（周末）-单人-困难	359	琉璃棋子	1	0	40	0	0	-1	18024	0	0	766	766	2840	766	11523	214	3302	490	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	135	100	0	-1	-1	-1	53	2	1	0
938	珍珑棋局副本（周末）-单人-挑战	359	琉璃棋子	1	0	60	0	0	-1	35016	0	0	1474	1474	5720	1474	15578	2227	4775	1983	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	140	100	0	-1	-1	-1	54	2	1	0
939	珍珑棋局副本（周末）-队伍-简单	359	琉璃棋子	1	0	20	0	0	-1	25408	0	0	275	275	2056	275	10445	-2002	2342	-557	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	145	100	0	-1	-1	-1	55	2	1	0
940	珍珑棋局副本（周末）-队伍-困难	359	琉璃棋子	1	0	40	0	0	-1	72096	0	0	766	766	5680	766	11523	214	3302	490	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	150	100	0	-1	-1	-1	56	2	1	0
941	珍珑棋局副本（周末）-队伍-挑战	359	琉璃棋子	1	0	60	0	0	-1	140064	0	0	1474	1474	11440	1474	15578	2227	4775	1983	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	155	100	0	-1	-1	-1	57	2	1	0
942	珍珑棋局副本（周末）-单人-简单	360	墨晶棋子	1	0	20	0	0	-1	6352	0	0	275	275	1028	275	10445	-2002	2342	-557	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	130	100	0	-1	-1	-1	52	2	1	0
943	珍珑棋局副本（周末）-单人-困难	360	墨晶棋子	1	0	40	0	0	-1	18024	0	0	766	766	2840	766	11523	214	3302	490	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	135	100	0	-1	-1	-1	53	2	1	0
944	珍珑棋局副本（周末）-单人-挑战	360	墨晶棋子	1	0	60	0	0	-1	35016	0	0	1474	1474	5720	1474	15578	2227	4775	1983	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	140	100	0	-1	-1	-1	54	2	1	0
945	珍珑棋局副本（周末）-队伍-简单	360	墨晶棋子	1	0	20	0	0	-1	25408	0	0	275	275	2056	275	10445	-2002	2342	-557	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	145	100	0	-1	-1	-1	55	2	1	0
946	珍珑棋局副本（周末）-队伍-困难	360	墨晶棋子	1	0	40	0	0	-1	72096	0	0	766	766	5680	766	11523	214	3302	490	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	150	100	0	-1	-1	-1	56	2	1	0
947	珍珑棋局副本（周末）-队伍-挑战	360	墨晶棋子	1	0	60	0	0	-1	140064	0	0	1474	1474	11440	1474	15578	2227	4775	1983	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	155	100	0	-1	-1	-1	57	2	1	0
948	珍珑棋局副本（周末）-单人-简单	200	黄金棋子	1	1	20	0	0	-1	6352	0	0	275	275	1028	275	10445	-2002	2342	-557	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	131	100	0	-1	-1	-1	64	2	1	0
949	珍珑棋局副本（周末）-单人-困难	200	黄金棋子	1	1	40	0	0	-1	18024	0	0	766	766	2840	766	11523	214	3302	490	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	136	100	0	-1	-1	-1	65	2	1	0
950	珍珑棋局副本（周末）-单人-挑战	200	黄金棋子	1	1	60	0	0	-1	35016	0	0	1474	1474	5720	1474	15578	2227	4775	1983	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	141	100	0	-1	-1	-1	66	2	1	0
951	珍珑棋局副本（周末）-队伍-简单	200	黄金棋子	1	1	20	0	0	-1	25408	0	0	275	275	2056	275	10445	-2002	2342	-557	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	146	100	0	-1	-1	-1	67	2	1	0
952	珍珑棋局副本（周末）-队伍-困难	200	黄金棋子	1	1	40	0	0	-1	72096	0	0	766	766	5680	766	11523	214	3302	490	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	151	100	0	-1	-1	-1	68	2	1	0
