Id	Desc	ModelId	EffectId	Component	SetId	Durable	HP	HP_Per	MP	MP_Per	PhysicsAttack	PhysicsAttack_Per	MagicAttack	MagicAttack_Per	PhysicsDefence	PhysicsDefence_Per	MagicDefence	MagicDefence_Per	AttackSpeed	AttackSpeed_Per	AllAttack	AllAttack_Per	AllDefence	AllDefence_Per	AddAttrType1	AddAttrValue1	AddAttrPer1	AddAttrType2	AddAttrValue2	AddAttrPer2	AddAttrType3	AddAttrValue3	AddAttrPer3	AddAttrType4	AddAttrValue4	AddAttrPer4
15358	职业橙套大理下衣(80)5阶	-1	-1	4	61	-1	19976	0	1516	0	0	0	0	0	492	0	420	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1230	0
15458	职业橙套大理鞋子(80)5阶	-1	-1	6	61	-1	0	0	0	0	0	0	0	0	246	0	209	0	-1	0	0	0	0	0	-1	0	0	8	1156	0	-1	0	0	10	611	0
15558	职业橙套大理手腕(80)5阶	-1	-1	5	62	-1	19976	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	3071	0
15658	职业橙套大理武器(80)5阶	12	-1	1	62	-1	0	0	0	0	2424	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	745	0	-1	0	0	9	748	0	-1	0	0
15758	职业橙套大理饰品1(80)5阶	-1	-1	7	62	-1	0	0	0	0	969	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1490	0	-1	0	0	9	748	0	-1	0	0
15858	职业橙套大理饰品2(80)5阶	-1	-1	8	-1	-1	6659	0	1010	0	727	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	745	0	-1	0	0	9	499	0	-1	0	0
15119	职业橙套大理头部(90)1阶	-1	-1	2	69	-1	0	0	0	0	0	0	0	0	981	0	834	0	-1	0	0	0	0	0	-1	0	0	8	288	0	-1	0	0	10	619	0
15219	职业橙套大理上衣(90)1阶	26	-1	3	69	-1	13369	0	1506	0	0	0	0	0	735	0	625	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	619	0
15319	职业橙套大理下衣(90)1阶	-1	-1	4	69	-1	20054	0	1506	0	0	0	0	0	490	0	417	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1238	0
15419	职业橙套大理鞋子(90)1阶	-1	-1	6	69	-1	0	0	0	0	0	0	0	0	245	0	208	0	-1	0	0	0	0	0	-1	0	0	8	1154	0	-1	0	0	10	619	0
15519	职业橙套大理手腕(90)1阶	-1	-1	5	70	-1	20054	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	3090	0
15619	职业橙套大理武器(90)1阶	24	-1	1	70	-1	0	0	0	0	2418	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	742	0	-1	0	0	9	742	0	-1	0	0
15719	职业橙套大理饰品1(90)1阶	-1	-1	7	70	-1	0	0	0	0	967	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1483	0	-1	0	0	9	742	0	-1	0	0
15819	职业橙套大理饰品2(90)1阶	-1	-1	8	-1	-1	6685	0	1003	0	725	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	742	0	-1	0	0	9	494	0	-1	0	0
15129	职业橙套大理头部(90)2阶	-1	-1	2	69	-1	0	0	0	0	0	0	0	0	1009	0	859	0	-1	0	0	0	0	0	-1	0	0	8	297	0	-1	0	0	10	638	0
15229	职业橙套大理上衣(90)2阶	26	-1	3	69	-1	13759	0	1550	0	0	0	0	0	757	0	643	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	638	0
15329	职业橙套大理下衣(90)2阶	-1	-1	4	69	-1	20638	0	1550	0	0	0	0	0	505	0	429	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1271	0
15429	职业橙套大理鞋子(90)2阶	-1	-1	6	69	-1	0	0	0	0	0	0	0	0	252	0	214	0	-1	0	0	0	0	0	-1	0	0	8	1187	0	-1	0	0	10	638	0
15529	职业橙套大理手腕(90)2阶	-1	-1	5	70	-1	20638	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	3180	0
15629	职业橙套大理武器(90)2阶	24	-1	1	70	-1	0	0	0	0	2489	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	763	0	-1	0	0	9	763	0	-1	0	0
15729	职业橙套大理饰品1(90)2阶	-1	-1	7	70	-1	0	0	0	0	995	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1526	0	-1	0	0	9	763	0	-1	0	0
15829	职业橙套大理饰品2(90)2阶	-1	-1	8	-1	-1	6879	0	1032	0	746	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	763	0	-1	0	0	9	509	0	-1	0	0
15139	职业橙套大理头部(90)3阶	-1	-1	2	69	-1	0	0	0	0	0	0	0	0	1038	0	883	0	-1	0	0	0	0	0	-1	0	0	8	305	0	-1	0	0	10	653	0
15239	职业橙套大理上衣(90)3阶	26	-1	3	69	-1	14148	0	1594	0	0	0	0	0	778	0	662	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	653	0
15339	职业橙套大理下衣(90)3阶	-1	-1	4	69	-1	21222	0	1594	0	0	0	0	0	519	0	441	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1309	0
15439	职业橙套大理鞋子(90)3阶	-1	-1	6	69	-1	0	0	0	0	0	0	0	0	259	0	220	0	-1	0	0	0	0	0	-1	0	0	8	1221	0	-1	0	0	10	653	0
15539	职业橙套大理手腕(90)3阶	-1	-1	5	70	-1	21222	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	3270	0
15639	职业橙套大理武器(90)3阶	24	-1	1	70	-1	0	0	0	0	2559	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	785	0	-1	0	0	9	785	0	-1	0	0
15739	职业橙套大理饰品1(90)3阶	-1	-1	7	70	-1	0	0	0	0	1024	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1570	0	-1	0	0	9	785	0	-1	0	0
15839	职业橙套大理饰品2(90)3阶	-1	-1	8	-1	-1	7074	0	1062	0	767	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	785	0	-1	0	0	9	523	0	-1	0	0
15149	职业橙套大理头部(90)4阶	-1	-1	2	69	-1	0	0	0	0	0	0	0	0	1066	0	907	0	-1	0	0	0	0	0	-1	0	0	8	314	0	-1	0	0	10	671	0
15249	职业橙套大理上衣(90)4阶	26	-1	3	69	-1	14538	0	1637	0	0	0	0	0	800	0	680	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	671	0
15349	职业橙套大理下衣(90)4阶	-1	-1	4	69	-1	21806	0	1637	0	0	0	0	0	533	0	454	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1343	0
15449	职业橙套大理鞋子(90)4阶	-1	-1	6	69	-1	0	0	0	0	0	0	0	0	267	0	226	0	-1	0	0	0	0	0	-1	0	0	8	1254	0	-1	0	0	10	671	0
15549	职业橙套大理手腕(90)4阶	-1	-1	5	70	-1	21806	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	3360	0
15649	职业橙套大理武器(90)4阶	24	-1	1	70	-1	0	0	0	0	2630	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	806	0	-1	0	0	9	806	0	-1	0	0
15749	职业橙套大理饰品1(90)4阶	-1	-1	7	70	-1	0	0	0	0	1052	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1613	0	-1	0	0	9	806	0	-1	0	0
15849	职业橙套大理饰品2(90)4阶	-1	-1	8	-1	-1	7269	0	1091	0	788	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	806	0	-1	0	0	9	538	0	-1	0	0
15159	职业橙套大理头部(90)5阶	-1	-1	2	69	-1	0	0	0	0	0	0	0	0	1095	0	932	0	-1	0	0	0	0	0	-1	0	0	8	322	0	-1	0	0	10	690	0
15259	职业橙套大理上衣(90)5阶	26	-1	3	69	-1	14927	0	1681	0	0	0	0	0	821	0	698	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	690	0
15359	职业橙套大理下衣(90)5阶	-1	-1	4	69	-1	22391	0	1681	0	0	0	0	0	547	0	466	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1380	0
15459	职业橙套大理鞋子(90)5阶	-1	-1	6	69	-1	0	0	0	0	0	0	0	0	274	0	232	0	-1	0	0	0	0	0	-1	0	0	8	1288	0	-1	0	0	10	690	0
15559	职业橙套大理手腕(90)5阶	-1	-1	5	70	-1	22391	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	3450	0
15659	职业橙套大理武器(90)5阶	24	-1	1	70	-1	0	0	0	0	2700	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	828	0	-1	0	0	9	828	0	-1	0	0
15759	职业橙套大理饰品1(90)5阶	-1	-1	7	70	-1	0	0	0	0	1080	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1656	0	-1	0	0	9	828	0	-1	0	0
15859	职业橙套大理饰品2(90)5阶	-1	-1	8	-1	-1	7464	0	1120	0	810	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	828	0	-1	0	0	9	552	0	-1	0	0
15120	职业橙套大理头部(100)1阶	-1	-1	2	87	-1	0	0	0	0	0	0	0	0	1079	0	917	0	-1	0	0	0	0	0	-1	0	0	8	315	0	-1	0	0	10	675	0
15220	职业橙套大理上衣(100)1阶	27	-1	3	87	-1	14811	0	1654	0	0	0	0	0	810	0	687	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	675	0
15320	职业橙套大理下衣(100)1阶	-1	-1	4	87	-1	22217	0	1654	0	0	0	0	0	540	0	458	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1354	0
15420	职业橙套大理鞋子(100)1阶	-1	-1	6	87	-1	0	0	0	0	0	0	0	0	270	0	229	0	-1	0	0	0	0	0	-1	0	0	8	1263	0	-1	0	0	10	675	0
15520	职业橙套大理手腕(100)1阶	-1	-1	5	88	-1	22217	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	3375	0
15620	职业橙套大理武器(100)1阶	29	-1	1	88	-1	0	0	0	0	2666	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	816	0	-1	0	0	9	809	0	-1	0	0
15720	职业橙套大理饰品1(100)1阶	-1	-1	7	88	-1	0	0	0	0	1066	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1632	0	-1	0	0	9	809	0	-1	0	0
15820	职业橙套大理饰品2(100)1阶	-1	-1	8	-1	-1	7406	0	1102	0	799	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	816	0	-1	0	0	9	539	0	-1	0	0
15130	职业橙套大理头部(100)2阶	-1	-1	2	87	-1	0	0	0	0	0	0	0	0	1111	0	943	0	-1	0	0	0	0	0	-1	0	0	8	324	0	-1	0	0	10	698	0
15230	职业橙套大理上衣(100)2阶	27	-1	3	87	-1	15243	0	1702	0	0	0	0	0	833	0	707	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	698	0
15330	职业橙套大理下衣(100)2阶	-1	-1	4	87	-1	22864	0	1702	0	0	0	0	0	555	0	472	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1391	0
15430	职业橙套大理鞋子(100)2阶	-1	-1	6	87	-1	0	0	0	0	0	0	0	0	278	0	235	0	-1	0	0	0	0	0	-1	0	0	8	1300	0	-1	0	0	10	698	0
15530	职业橙套大理手腕(100)2阶	-1	-1	5	88	-1	22864	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	3473	0
15630	职业橙套大理武器(100)2阶	29	-1	1	88	-1	0	0	0	0	2743	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	840	0	-1	0	0	9	832	0	-1	0	0
15730	职业橙套大理饰品1(100)2阶	-1	-1	7	88	-1	0	0	0	0	1097	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1679	0	-1	0	0	9	832	0	-1	0	0
15830	职业橙套大理饰品2(100)2阶	-1	-1	8	-1	-1	7621	0	1134	0	823	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	840	0	-1	0	0	9	554	0	-1	0	0
15140	职业橙套大理头部(100)3阶	-1	-1	2	87	-1	0	0	0	0	0	0	0	0	1142	0	970	0	-1	0	0	0	0	0	-1	0	0	8	334	0	-1	0	0	10	716	0
15240	职业橙套大理上衣(100)3阶	27	-1	3	87	-1	15674	0	1751	0	0	0	0	0	857	0	727	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	716	0
15340	职业橙套大理下衣(100)3阶	-1	-1	4	87	-1	23511	0	1751	0	0	0	0	0	571	0	485	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1433	0
15440	职业橙套大理鞋子(100)3阶	-1	-1	6	87	-1	0	0	0	0	0	0	0	0	286	0	242	0	-1	0	0	0	0	0	-1	0	0	8	1336	0	-1	0	0	10	716	0
15540	职业橙套大理手腕(100)3阶	-1	-1	5	88	-1	23511	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	3574	0
15640	职业橙套大理武器(100)3阶	29	-1	1	88	-1	0	0	0	0	2821	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	863	0	-1	0	0	9	856	0	-1	0	0
15740	职业橙套大理饰品1(100)3阶	-1	-1	7	88	-1	0	0	0	0	1128	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1727	0	-1	0	0	9	856	0	-1	0	0
15840	职业橙套大理饰品2(100)3阶	-1	-1	8	-1	-1	7837	0	1166	0	846	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	863	0	-1	0	0	9	570	0	-1	0	0
15150	职业橙套大理头部(100)4阶	-1	-1	2	87	-1	0	0	0	0	0	0	0	0	1174	0	997	0	-1	0	0	0	0	0	-1	0	0	8	343	0	-1	0	0	10	735	0
15250	职业橙套大理上衣(100)4阶	27	-1	3	87	-1	16106	0	1799	0	0	0	0	0	880	0	747	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	735	0
15350	职业橙套大理下衣(100)4阶	-1	-1	4	87	-1	24158	0	1799	0	0	0	0	0	587	0	498	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1470	0
15450	职业橙套大理鞋子(100)4阶	-1	-1	6	87	-1	0	0	0	0	0	0	0	0	293	0	249	0	-1	0	0	0	0	0	-1	0	0	8	1373	0	-1	0	0	10	735	0
15550	职业橙套大理手腕(100)4阶	-1	-1	5	88	-1	24158	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	3671	0
15650	职业橙套大理武器(100)4阶	29	-1	1	88	-1	0	0	0	0	2899	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	887	0	-1	0	0	9	879	0	-1	0	0
15750	职业橙套大理饰品1(100)4阶	-1	-1	7	88	-1	0	0	0	0	1159	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1774	0	-1	0	0	9	879	0	-1	0	0
15850	职业橙套大理饰品2(100)4阶	-1	-1	8	-1	-1	8053	0	1198	0	869	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	887	0	-1	0	0	9	586	0	-1	0	0
15160	职业橙套大理头部(100)5阶	-1	-1	2	87	-1	0	0	0	0	0	0	0	0	1205	0	1024	0	-1	0	0	0	0	0	-1	0	0	8	352	0	-1	0	0	10	754	0
15260	职业橙套大理上衣(100)5阶	27	-1	3	87	-1	16537	0	1847	0	0	0	0	0	904	0	767	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	754	0
15360	职业橙套大理下衣(100)5阶	-1	-1	4	87	-1	24806	0	1847	0	0	0	0	0	603	0	512	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1511	0
15460	职业橙套大理鞋子(100)5阶	-1	-1	6	87	-1	0	0	0	0	0	0	0	0	301	0	255	0	-1	0	0	0	0	0	-1	0	0	8	1410	0	-1	0	0	10	754	0
15560	职业橙套大理手腕(100)5阶	-1	-1	5	88	-1	24806	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	3769	0
15660	职业橙套大理武器(100)5阶	29	-1	1	88	-1	0	0	0	0	2976	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	911	0	-1	0	0	9	903	0	-1	0	0
15760	职业橙套大理饰品1(100)5阶	-1	-1	7	88	-1	0	0	0	0	1190	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1822	0	-1	0	0	9	903	0	-1	0	0
15860	职业橙套大理饰品2(100)5阶	-1	-1	8	-1	-1	8269	0	1231	0	892	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	911	0	-1	0	0	9	601	0	-1	0	0
15170	职业橙套大理头部(100)6阶	-1	-1	2	87	-1	0	0	0	0	0	0	0	0	1237	0	1050	0	-1	0	0	0	0	0	-1	0	0	8	361	0	-1	0	0	10	776	0
15270	职业橙套大理上衣(100)6阶	27	-1	3	87	-1	16968	0	1895	0	0	0	0	0	927	0	787	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	776	0
15370	职业橙套大理下衣(100)6阶	-1	-1	4	87	-1	25453	0	1895	0	0	0	0	0	618	0	525	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1549	0
15470	职业橙套大理鞋子(100)6阶	-1	-1	6	87	-1	0	0	0	0	0	0	0	0	309	0	262	0	-1	0	0	0	0	0	-1	0	0	8	1447	0	-1	0	0	10	776	0
15570	职业橙套大理手腕(100)6阶	-1	-1	5	88	-1	25453	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	3866	0
15670	职业橙套大理武器(100)6阶	29	-1	1	88	-1	0	0	0	0	3054	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	935	0	-1	0	0	9	926	0	-1	0	0
15770	职业橙套大理饰品1(100)6阶	-1	-1	7	88	-1	0	0	0	0	1221	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1869	0	-1	0	0	9	926	0	-1	0	0
15870	职业橙套大理饰品2(100)6阶	-1	-1	8	-1	-1	8484	0	1263	0	916	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	935	0	-1	0	0	9	617	0	-1	0	0
15180	职业橙套大理头部(100)7阶	-1	-1	2	87	-1	0	0	0	0	0	0	0	0	1268	0	1077	0	-1	0	0	0	0	0	-1	0	0	8	370	0	-1	0	0	10	795	0
15280	职业橙套大理上衣(100)7阶	27	-1	3	87	-1	17400	0	1943	0	0	0	0	0	951	0	807	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	795	0
15380	职业橙套大理下衣(100)7阶	-1	-1	4	87	-1	26100	0	1943	0	0	0	0	0	634	0	538	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1590	0
15480	职业橙套大理鞋子(100)7阶	-1	-1	6	87	-1	0	0	0	0	0	0	0	0	317	0	269	0	-1	0	0	0	0	0	-1	0	0	8	1483	0	-1	0	0	10	795	0
15580	职业橙套大理手腕(100)7阶	-1	-1	5	88	-1	26100	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	3968	0
15680	职业橙套大理武器(100)7阶	29	-1	1	88	-1	0	0	0	0	3131	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	958	0	-1	0	0	9	950	0	-1	0	0
15780	职业橙套大理饰品1(100)7阶	-1	-1	7	88	-1	0	0	0	0	1252	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1917	0	-1	0	0	9	950	0	-1	0	0
15880	职业橙套大理饰品2(100)7阶	-1	-1	8	-1	-1	8700	0	1295	0	939	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	958	0	-1	0	0	9	633	0	-1	0	0
15190	职业橙套大理头部(100)8阶	-1	-1	2	87	-1	0	0	0	0	0	0	0	0	1300	0	1104	0	-1	0	0	0	0	0	-1	0	0	8	379	0	-1	0	0	10	814	0
15290	职业橙套大理上衣(100)8阶	27	-1	3	87	-1	17831	0	1991	0	0	0	0	0	975	0	827	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	814	0
15390	职业橙套大理下衣(100)8阶	-1	-1	4	87	-1	26747	0	1991	0	0	0	0	0	650	0	552	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1628	0
15490	职业橙套大理鞋子(100)8阶	-1	-1	6	87	-1	0	0	0	0	0	0	0	0	325	0	275	0	-1	0	0	0	0	0	-1	0	0	8	1520	0	-1	0	0	10	814	0
15590	职业橙套大理手腕(100)8阶	-1	-1	5	88	-1	26747	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	4065	0
15690	职业橙套大理武器(100)8阶	29	-1	1	88	-1	0	0	0	0	3209	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	982	0	-1	0	0	9	973	0	-1	0	0
15790	职业橙套大理饰品1(100)8阶	-1	-1	7	88	-1	0	0	0	0	1283	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1964	0	-1	0	0	9	973	0	-1	0	0
15890	职业橙套大理饰品2(100)8阶	-1	-1	8	-1	-1	8916	0	1327	0	962	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	982	0	-1	0	0	9	649	0	-1	0	0
15200	职业橙套大理头部(100)9阶	-1	-1	2	87	-1	0	0	0	0	0	0	0	0	1331	0	1130	0	-1	0	0	0	0	0	-1	0	0	8	389	0	-1	0	0	10	833	0
15300	职业橙套大理上衣(100)9阶	27	-1	3	87	-1	18263	0	2040	0	0	0	0	0	998	0	847	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	833	0
15400	职业橙套大理下衣(100)9阶	-1	-1	4	87	-1	27394	0	2040	0	0	0	0	0	665	0	565	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1669	0
15500	职业橙套大理鞋子(100)9阶	-1	-1	6	87	-1	0	0	0	0	0	0	0	0	333	0	282	0	-1	0	0	0	0	0	-1	0	0	8	1557	0	-1	0	0	10	833	0
15600	职业橙套大理手腕(100)9阶	-1	-1	5	88	-1	27394	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	4163	0
15700	职业橙套大理武器(100)9阶	29	-1	1	88	-1	0	0	0	0	3287	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	1006	0	-1	0	0	9	997	0	-1	0	0
15800	职业橙套大理饰品1(100)9阶	-1	-1	7	88	-1	0	0	0	0	1314	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	2012	0	-1	0	0	9	997	0	-1	0	0
15900	职业橙套大理饰品2(100)9阶	-1	-1	8	-1	-1	9131	0	1359	0	986	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1006	0	-1	0	0	9	664	0	-1	0	0
15210	职业橙套大理头部(100)10阶	-1	-1	2	87	-1	0	0	0	0	0	0	0	0	1362	0	1157	0	-1	0	0	0	0	0	-1	0	0	8	398	0	-1	0	0	10	855	0
15310	职业橙套大理上衣(100)10阶	27	-1	3	87	-1	18694	0	2088	0	0	0	0	0	1022	0	867	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	855	0
15410	职业橙套大理下衣(100)10阶	-1	-1	4	87	-1	28041	0	2088	0	0	0	0	0	681	0	579	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1706	0
15510	职业橙套大理鞋子(100)10阶	-1	-1	6	87	-1	0	0	0	0	0	0	0	0	341	0	289	0	-1	0	0	0	0	0	-1	0	0	8	1594	0	-1	0	0	10	855	0
15610	职业橙套大理手腕(100)10阶	-1	-1	5	88	-1	28041	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	4260	0
15710	职业橙套大理武器(100)10阶	29	-1	1	88	-1	0	0	0	0	3364	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	1030	0	-1	0	0	9	1021	0	-1	0	0
15810	职业橙套大理饰品1(100)10阶	-1	-1	7	88	-1	0	0	0	0	1346	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	2059	0	-1	0	0	9	1021	0	-1	0	0
15910	职业橙套大理饰品2(100)10阶	-1	-1	8	-1	-1	9347	0	1391	0	1009	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1030	0	-1	0	0	9	680	0	-1	0	0
15221	VIP大理上衣(90)1阶	26	-1	3	92	-1	13802	0	1550	0	0	0	0	0	768	0	644	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	638	0
15321	VIP大理下衣(90)1阶	-1	-1	4	92	-1	20703	0	1550	0	0	0	0	0	505	0	430	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1271	0
15621	VIP大理武器(90)1阶	25	-1	1	92	-1	0	0	0	0	2493	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	764	0	-1	0	0	9	762	0	-1	0	0
15721	VIP大理饰品1(90)1阶	-1	-1	7	92	-1	0	0	0	0	997	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1527	0	-1	0	0	9	762	0	-1	0	0
15231	VIP大理上衣(90)2阶	26	-1	3	92	-1	14204	0	1595	0	0	0	0	0	791	0	663	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	656	0
15331	VIP大理下衣(90)2阶	-1	-1	4	92	-1	21306	0	1595	0	0	0	0	0	519	0	442	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1309	0
15631	VIP大理武器(90)2阶	25	-1	1	92	-1	0	0	0	0	2565	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	787	0	-1	0	0	9	784	0	-1	0	0
15731	VIP大理饰品1(90)2阶	-1	-1	7	92	-1	0	0	0	0	1026	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1572	0	-1	0	0	9	784	0	-1	0	0
15241	VIP大理上衣(90)3阶	26	-1	3	92	-1	14606	0	1640	0	0	0	0	0	813	0	681	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	675	0
15341	VIP大理下衣(90)3阶	-1	-1	4	92	-1	21909	0	1640	0	0	0	0	0	534	0	455	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1346	0
15641	VIP大理武器(90)3阶	25	-1	1	92	-1	0	0	0	0	2638	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	809	0	-1	0	0	9	807	0	-1	0	0
15741	VIP大理饰品1(90)3阶	-1	-1	7	92	-1	0	0	0	0	1055	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	1616	0	-1	0	0	9	807	0	-1	0	0
15251	VIP大理上衣(90)4阶	26	-1	3	92	-1	15008	0	1686	0	0	0	0	0	836	0	700	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	694	0
