Id	Desc	StrDictionary
3981	运营_系统公告_20141103	4:00-4:00聚贤庄副本掉落翻倍，极品装备等你来拿！
3982	运营_系统公告_20141103	4:00-4:00怒海锄奸副本掉落翻倍，进化美人不费劲！
3983	运营_系统公告_20141103	4:00-4:00燕子坞副本掉落翻倍，装备强化步步高！
3984	运营_系统公告_20141103	4:00-4:00珍珑棋局掉落翻倍，各色宝石我统统都要！
3985	运营_系统公告_20141103	4:00-4:00少室山副本掉落翻倍，极品装备、伙伴、美人一个都不能少！
3986	帮会生产_UI提示_20141103	帮会商店功能未开启
3987	帮会生产_UI提示_20141103	帮会生产功能未开启
3988	帮会跑商_提示_20141031	很遗憾，商票已过期，无法继续完成，请放弃当前跑商
3989	帮会跑商_提示_20141031	很遗憾，您已离开帮会，无法继续完成，请放弃当前跑商
3990	圣诞节个人排行榜_奖励信息_20141103	◆第1名奖励：橙色雪人伙伴、橙色般若心经技能书；#r◆第2名奖励：紫色雪人伙伴、橙色般若心经技能书；#r◆第3名奖励：紫色雪人伙伴、紫色郁兰芬芳技能书；#r◆第4~5名奖励：紫色雪人伙伴、踏雪寻梅时装（永久）；#r◆第6~10名奖励：紫色雪人伙伴、圣诞大使称号；#r◆第11~20名奖励：精致的圣诞袜80只、圣诞大使称号；#r◆第21~50名奖励：精致的圣诞袜50只、踏雪寻梅时装（30天）；#r◆第51~100名奖励：精致的圣诞袜30只、一品升星丹150颗。
3991	圣诞节帮会排行榜_奖励信息_20141104	◆第1名奖励：黄金钥匙10把、一品升星丹150颗、冰魄神丹40颗、打星石30颗；#r◆第2~3名奖励：白银钥匙30把、一品升星丹120颗、冰魄神丹30颗、打星石20颗；#r◆第4~10名奖励：青铜钥匙50把、一品升星丹100颗、冰魄神丹20颗、打星石10颗。
3992	伙伴_提示_20141103	升星已达上限
3993	伙伴_提示_20141104	消耗升星丹：
3994	圣诞节_圣诞树_20141103	在大家的努力下，圣诞树提升到了白品，圣诞老人为所有参加活动的侠士送上了重礼作为感谢，大家要再接再厉呀！
3995	圣诞节_圣诞树_20141103	在大家的努力下，圣诞树提升到了绿品，圣诞老人为所有参加活动的侠士送上了重礼作为感谢，大家要再接再厉呀！
3996	圣诞节_圣诞树_20141103	在大家的努力下，圣诞树提升到了蓝品，圣诞老人为所有参加活动的侠士送上了重礼作为感谢，大家要再接再厉呀！
3997	圣诞节_圣诞树_20141103	在大家的努力下，圣诞树提升到了紫品，圣诞老人为所有参加活动的侠士送上了重礼作为感谢，大家要再接再厉呀！
3998	圣诞节_圣诞树_20141103	在大家的努力下，圣诞树提升到了橙品，圣诞老人为所有参加活动的侠士送上了重礼作为感谢，大家要再接再厉呀！
3999	结婚系统_UI_20141104	戒指铭刻后才能传送，请前往苏州恒久远处进行铭刻。
4000	运营_UI_20141104	全服野外怪物经验掉落翻倍
4001	运营_UI_20141104	聚贤庄副本掉落翻倍
4002	运营_UI_20141104	华山论剑+帮战预选赛
4003	运营_UI_20141104	怒海锄奸副本掉落翻倍+帮战预选赛
4004	运营_UI_20141104	燕子坞副本掉落翻倍
4005	运营_UI_20141104	珍珑棋局掉落翻倍+帮战半决赛
4006	运营_UI_20141104	珍珑棋局掉落翻倍+帮战决赛
4007	运营_UI_20141104	怒海锄奸副本掉落翻倍
4008	运营_UI_20141104	聚贤庄副本掉落翻倍+帮战预选赛
4009	运营_UI_20141104	燕子坞副本掉落翻倍+帮战预选赛
4010	运营_UI_20141104	少室山副本掉落翻倍+帮战预选赛
4011	雪人伙伴_提示_20141104	<a>{0}</a>打开【精致的圣诞袜】，惊喜地发现有一只可爱的雪人伙伴<a>【{1}】</a>藏在里面！
4012	VIP_UI_20141104	◆ 每日摇钱树付费摇钱次数增加{0}次#r
4013	VIP_UI_20141104	VIP:{0}/{1}
4014	轻功	未学会轻功，无法使用
4015	轻功	战意不足，无法使用
4016	轻功	轻功已学会
4017	邮件_UI_20141105	帮会邮件
4018	圣诞节_奖励邮件_20141105	恭喜您获得圣诞节活动个人贡献排行榜第一名，为您颁发的奖励如下附件，请注意查收！
4019	圣诞节_奖励邮件_20141105	恭喜您获得圣诞节活动个人贡献排行榜第二名，为您颁发的奖励如下附件，请注意查收！
4020	圣诞节_奖励邮件_20141105	恭喜您获得圣诞节活动个人贡献排行榜第三名，为您颁发的奖励如下附件，请注意查收！
4021	圣诞节_奖励邮件_20141105	恭喜您在圣诞节活动个人贡献排行榜中排名前五，为您颁发的奖励如下附件，请注意查收！
4022	圣诞节_奖励邮件_20141105	恭喜您在圣诞节活动个人贡献排行榜中排名前十，为您颁发的奖励如下附件，请注意查收！
4023	圣诞节_奖励邮件_20141105	恭喜您在圣诞节活动个人贡献排行榜中排名前二十，为您颁发的奖励如下附件，请注意查收！
4024	圣诞节_奖励邮件_20141105	恭喜您在圣诞节活动个人贡献排行榜中排名前五十，为您颁发的奖励如下附件，请注意查收！
4025	圣诞节_奖励邮件_20141105	恭喜您在圣诞节活动个人贡献排行榜中排名前一百，为您颁发的奖励如下附件，请注意查收！
4026	圣诞节_奖励邮件_20141105	恭喜您的帮会在圣诞节活动帮会贡献排行榜中排名第一，为您颁发的奖励如下附件，请注意查收！
4027	圣诞节_奖励邮件_20141105	恭喜您的帮会在圣诞节活动帮会贡献排行榜中排名前三，为您颁发的奖励如下附件，请注意查收！
4028	圣诞节_奖励邮件_20141105	恭喜您的帮会在圣诞节活动帮会贡献排行榜中排名前十，为您颁发的奖励如下附件，请注意查收！
4029	切换服务器_界面显示_20141105	其它服务器
4030	跑商_界面显示	自动开启(时间:周一上午9点)
4031	登陆_界面	推荐服务器：
4032	登陆_界面	点击换区
4033	登陆_界面	当前选择：
4034	登陆_界面	点击收回
4035	登陆_界面	选择大区
4036	登陆_界面	提示信息
4037	采集_UI	正在采集
4038	社交_UI	好友列表
4039	社交_UI	仇人
4040	社交_UI	黑名单
4041	社交_UI	查找玩家
4042	社交_UI	好友
4043	社交_UI	邮件
4044	社交_UI	队伍
4045	社交_UI	职业
4046	社交_UI	姓名
4047	社交_UI	状态
4048	社交_UI	等级
4049	社交_UI	战力
4050	社交_UI	操作
4051	社交_UI	输入玩家姓名
4052	社交_UI	查找
4053	社交_UI	追踪
4054	社交_UI	加为好友
4055	社交_UI	收件箱
4056	社交_UI	发件箱
4057	社交_UI	邮件内容
4058	社交_UI	回复
4059	社交_UI	删除
4060	社交_UI	删除全部
4061	社交_UI	提取附件
4062	社交_UI	提取全部
4063	社交_UI	请选择收件人
4064	社交_UI	邮件内容
4065	社交_UI	请输入邮件内容
4066	社交_UI	收件人
4067	社交_UI	发送邮件
4068	社交_UI	队员信息
4069	社交_UI	附近玩家
4070	社交_UI	附近队伍
4071	社交_UI	创建队伍
4072	伙伴_UI	坐骑
4073	伙伴_UI	伙伴
4074	伙伴_UI	尚未获得坐骑
4075	伙伴_UI	小提示：“骑乘”过的坐骑会自动设置为自动骑乘坐骑！
4076	伙伴_UI	伙伴
4077	伙伴_UI	我的伙伴
4078	伙伴_UI	伙伴升星
4079	伙伴_UI	资质强化
4080	伙伴_UI	伙伴技能
4081	伙伴_UI	伙伴获得
4082	伙伴_UI	出战
4083	伙伴_UI	召回
4084	伙伴_UI	改名
4085	伙伴_UI	锁定
4086	伙伴_UI	伙伴昵称是允许自定义的哟，请输入你想要的名称：
4087	伙伴_UI	确认
4088	伙伴_UI	攻击:
4089	伙伴_UI	命中:
4090	伙伴_UI	暴击:
4091	伙伴_UI	守护:
4092	伙伴_UI	加持:
4093	伙伴_UI	出战:
4094	伙伴_UI	经验:
4095	伙伴_UI	等级:
4096	伙伴_UI	昵称:
4097	伙伴_UI	战力:
4098	伙伴_UI	类型:
4099	伙伴_UI	保存
4100	伙伴_UI	拥有升星丹:
4101	伙伴_UI	消耗升星丹:
4102	伙伴_UI	当前星级：
4103	伙伴_UI	升星
4104	伙伴_UI	使用【伙伴升星丹】可提高伙伴星级，星级越高，资质上限越高，星级还可以被继承哦~
4105	伙伴_UI	资质点:
4106	伙伴_UI	吸收
4107	伙伴_UI	返回
4108	伙伴_UI	一键填充
4109	伙伴_UI	伙伴的资质点和星级可以通过吸收被继承
4110	伙伴_UI	伙伴吸收
4111	伙伴_UI	重洗
4112	伙伴_UI	保存
4113	伙伴_UI	攻击资质:
4114	伙伴_UI	命中资质:
4115	伙伴_UI	暴击资质:
4116	伙伴_UI	守护资质:
4117	伙伴_UI	加持资质:
4118	伙伴_UI	当前技能
4119	伙伴_UI	所有技能
4120	伙伴_UI	激活
4121	伙伴_UI	装备
4122	伙伴_UI	升级
4123	伙伴_UI	当前效果:
4124	伙伴_UI	激活需要的道具
4125	伙伴_UI	升级需要的道具
4126	伙伴_UI	下一级效果: 
4127	伙伴_UI	卸载
4128	伙伴_UI	恭喜获得
4129	伙伴_UI	确定
4130	伙伴_UI	品质越高的伙伴越好哦，橙色可是最厉害的伙伴
4131	伙伴_UI	10连抽
4132	伙伴_UI	抽取
4133	伙伴_UI	随机获得[ffffff]白色[-]~[ff8a00]橙色[-]伙伴，每天可免费抽取10次
4134	伙伴_UI	金币抽取
4135	伙伴_UI	随机获得[00c0ff]蓝色[-]~[ff8a00]橙色[-]伙伴，10连抽有优惠哦
4136	伙伴_UI	元宝抽取
4137	伙伴_UI	抽取
4138	伙伴_UI	小提示：“骑乘”过的坐骑会自动设置为自动骑乘坐骑！
4139	元宝商店_UI	购买
4140	元宝商店_UI	强化
4141	元宝商店_UI	伙伴
4142	元宝商店_UI	骑乘
4143	元宝商店_UI	其他
4144	元宝商店_UI	VIP
4145	元宝商店_UI	特殊
4146	元宝商店_UI	商城
4147	元宝商店_UI	充值
4148	元宝商店_UI	购买预览
4149	元宝商店_UI	数量:
4150	元宝商店_UI	价格:
4151	元宝商店_UI	期限
4152	元宝商店_UI	7天
4153	元宝商店_UI	30天
4154	元宝商店_UI	永久
4155	元宝商店_UI	重置形象
4156	伙伴_UI	解锁
4157	圣诞节_UI	您提交了{0}个{1}道具
4158	圣诞节_UI	本次装扮您获取了{0}金币{1}贡献值
4159	充值_UI	40级成长基金
4160	充值_UI	50级成长基金
4161	充值_UI	60级成长基金
4162	充值_UI	70级成长基金
4163	充值_UI	80级成长基金
4164	充值_UI	90级成长基金
4165	充值_UI	领取
4166	充值_UI	总价值:
4167	充值_UI	[-]◆50级以下◆[-][000000]可购买198元成长基金套餐[-]
4168	充值_UI	升级即可领取超值元宝基金
4169	充值_UI	返还:
4170	充值_UI	40级:
4171	充值_UI	50级:
4172	充值_UI	60级:
4173	充值_UI	70级:
4174	充值_UI	80级:
4175	充值_UI	90级:
4176	充值_UI	VIP1橙武
4177	充值_UI	绑定元宝
4178	充值_UI	玄铁
4179	充值_UI	打星石
4180	充值_UI	首次充值任意金额，将额外获得:
4181	充值_UI	首充返还和充值金额等价值的绑定元宝哦~
4182	充值_UI	连续30天每天领取
4183	充值_UI	累计领取：999元宝
4184	充值_UI	通过充值购买25元招财进宝套餐
4185	充值_UI	将会立即获得
4186	充值_UI	总计可获得
4187	充值_UI	请输入你的愿望
4188	充值_UI	领取基金
4189	充值_UI	许愿
4190	充值_UI	（千里传音发送）
4191	充值_UI	称霸全服，从首周充起
4192	充值_UI	首周充值元宝送同价值绑定元宝
4193	充值_UI	限时福利，心动不如行动
4194	充值_UI	首充奖励
4195	充值_UI	首周福利
4196	充值_UI	招财进宝
4197	充值_UI	成长基金
4198	充值_UI	许愿池
4199	充值_UI	充值活动
4200	充值_UI	[FFFF33]虎眼石(3级)
4201	充值_UI	[FFFF33]外功攻击+200
4202	充值_UI	[FFFF33]虎眼石(3级)
4203	充值_UI	[FFFF33]外功攻击+200
4204	充值_UI	[FFFF33]虎眼石(6级)
4205	充值_UI	[FFFF33]外功攻击+800
4206	充值_UI	刺杀者头盔
4207	充值_UI	逍遥
4208	充值_UI	人物等级需求:
4209	充值_UI	已绑定
4210	充值_UI	可出售
4211	充值_UI	强化
4212	充值_UI	战斗力:
4213	充值_UI	已装备
4214	充值_UI	暴击伤害
4215	充值_UI	产自天山的给力装备，装备后可以大幅提高生存能力
4216	充值_UI	强化经验
4217	充值_UI	批量
4218	充值_UI	购买
4219	充值_UI	7天
4220	充值_UI	刺杀者头盔
4221	充值_UI	装备
4222	充值_UI	放入
4223	充值_UI	卸下
4224	充值_UI	出售
4225	充值_UI	套装
4226	充值_UI	返回
4227	充值_UI	分享
4228	充值_UI	强化
4229	充值_UI	求购
4230	充值_UI	放入
4231	充值_UI	取出
4232	充值_UI	吸收
4233	充值_UI	逍遥
4234	充值_UI	人物等级需求:
4235	充值_UI	已绑定
4236	充值_UI	可出售
4237	充值_UI	强化
4238	充值_UI	战斗力:
4239	充值_UI	暴击伤害
4240	充值_UI	产自天山的给力装备，装备后可以大幅提高生存能力
4241	充值_UI	强化经验:
4242	排行榜_UI	确定
4243	排行榜_UI	战力提升
4244	排行榜_UI	成长等级
4245	排行榜_UI	装备评分
4246	排行榜_UI	美人评分
4247	排行榜_UI	宝石评分
4248	排行榜_UI	侠客评分
4249	排行榜_UI	技能评分
4250	排行榜_UI	伙伴评分
4251	排行榜_UI	当前没有你可以参加的活动或功能，加油做主线任务吧！！
4252	排行榜_UI	排名
4253	排行榜_UI	名字
4254	排行榜_UI	战斗力
4255	排行榜_UI	兑换
4256	排行榜_UI	雇佣
4257	排行榜_UI	姓名
4258	排行榜_UI	职业
4259	排行榜_UI	战力
4260	排行榜_UI	佣金
4261	排行榜_UI	剩余次数
4262	排行榜_UI	我的排名:
4263	排行榜_UI	我的声望:
4264	排行榜_UI	奖励描述
4265	排行榜_UI	等级排行榜
4266	排行榜_UI	战斗力排行榜
4267	排行榜_UI	攻击排行榜
4268	排行榜_UI	血量排行榜
4269	排行榜_UI	金币排行榜
4270	排行榜_UI	充值排行榜
4271	排行榜_UI	消费排行榜
4272	排行榜_UI	华山论剑排名
4273	排行榜_UI	金腰带排行榜
4274	排行榜_UI	战绩排行榜
4275	排行榜_UI	藏经阁排行榜
4276	排行榜_UI	帮会实力榜
4277	排行榜_UI	宗师排行榜
4278	排行榜_UI	门派大弟子
4279	排行榜_UI	师门战力榜
4280	排行榜_UI	少室山排行榜
4281	排行榜_UI	勤奋排行榜
4282	排行榜_UI	个人圣诞排行榜
4283	排行榜_UI	帮会圣诞排行榜
4284	排行榜_UI	活动场景：[b7280c]雪原[-]       活动坐标：（[b7280c]15[-]，[b7280c]23[-])#r请注意：活动期间在本场景击杀其他玩家不会增加杀气
4285	排行榜_UI	对天山童姥的威慑排名：
4286	排行榜_UI	世界BOSS
4287	排行榜_UI	武林风云榜
4288	职业展示_UI	血高防厚，近战外功职业，适合冲锋陷阵
4289	职业展示_UI	近战外功职业，高暴击，适合秒杀脆皮贫血目标
4290	职业展示_UI	远程内功职业，适合输出和辅助控制
4291	职业展示_UI	远程外功职业，机动性高，适合走位风骚选手
4292	职业展示_UI	左右滑动可以切换不同职业
4293	跑商_提示	帮会等级不足2级，无法领取跑商
4294	世界地图_UI	点击场景名字即可传送到该场景
4295	领奖UI_20141106	首周
4296	领奖UI_20141107	在线
4297	领奖UI_20141108	登陆
4298	领奖UI_20141109	节日
4299	领奖UI_20141110	分享
4300	领奖UI_20141111	激活
4301	领奖UI_20141112	限时
4302	领奖UI_20141113	首周内累计领取4次奖励后方能领取第7日奖励
4303	领奖UI_20141114	每天在线一定时间，可以领取奖励
4304	领奖UI_20141115	每日登陆即可领取奖励
4305	领奖UI_20141116	领取
4306	领奖UI_20141117	确定
4307	领奖UI_20141118	南瓜分享
4308	领奖UI_20141119	奖励次数:
4309	领奖UI_20141120	请输入分享码
4310	领奖UI_20141121	请输入礼包兑换码
4311	分享_UI	分享奖励
4312	分享_UI	成长奖励
4313	分享_UI	分享
4314	分享_UI	微信好友
4315	分享_UI	新浪微博
4316	分享_UI	腾讯微博
